stop_id,stop_name,stop_lat,stop_lon,rail_light_daily_trips,rail_subway_daily_trips,bus_daily_trips,rail_commuter_daily_trips,rail_total_daily_trips,prelim_sb79_tier
bus:1016,Devonshire / Canoga,34.257113,-118.597467,0,0,69,0,0,tier2
bus:1017,Devonshire / Corbin,34.257149,-118.562476,0,0,41,0,0,ineligible
bus:1018,Devonshire / De Soto,34.257112,-118.588743,0,0,69,0,0,tier2
bus:1020,Devonshire / Encino,34.257472,-118.515097,0,0,18,0,0,ineligible
bus:1021,Devonshire / Etiwanda,34.257149,-118.531404,0,0,18,0,0,ineligible
bus:1023,Devonshire / Gothic,34.257312,-118.488842,0,0,18,0,0,ineligible
bus:1024,Devonshire / Haskell,34.257238,-118.476269,0,0,18,0,0,ineligible
bus:1025,Devonshire / Hayvenhurst,34.257344,-118.493763,0,0,18,0,0,ineligible
bus:1027,Devonshire / Lemona,34.257113,-118.458311,0,0,18,0,0,ineligible
bus:1028,Devonshire / Lindley,34.25715,-118.527502,0,0,18,0,0,ineligible
bus:1029,Devonshire / Louise,34.257459,-118.511235,0,0,18,0,0,ineligible
bus:1030,Devonshire / Lurline,34.25713,-118.583845,0,0,18,0,0,ineligible
bus:1031,Devonshire / Mason,34.257129,-118.579983,0,0,18,0,0,ineligible
bus:1032,Devonshire / Montgomery,34.257271,-118.481293,0,0,18,0,0,ineligible
bus:1033,Devonshire / Oakdale,34.257145,-118.566365,0,0,67,0,0,tier2
bus:1034,Devonshire / Oso,34.257136,-118.574628,0,0,44,0,0,ineligible
bus:1035,Devonshire / Owensmouth,34.257352,-118.601916,0,0,48,0,0,tier2
bus:1036,Devonshire / Petit,34.257373,-118.498125,0,0,18,0,0,ineligible
bus:1037,Devonshire / Reseda,34.257141,-118.535759,0,0,18,0,0,ineligible
bus:1038,Devonshire / Sepulveda,34.257181,-118.467062,0,0,18,0,0,ineligible
bus:1039,Devonshire / Tampa,34.257137,-118.55313,0,0,18,0,0,ineligible
bus:1040,Devonshire / Topanga Canyon,34.257094,-118.605697,0,0,50,0,0,tier2
bus:1041,Devonshire / Tunney,34.257133,-118.558111,0,0,41,0,0,ineligible
bus:1042,Devonshire / Vanalden,34.25714,-118.548881,0,0,18,0,0,ineligible
bus:1043,Devonshire / Variel,34.257121,-118.592592,0,0,69,0,0,tier2
bus:1044,Devonshire / White Oak,34.257509,-118.519998,0,0,18,0,0,ineligible
bus:1045,Devonshire / Wilbur,34.257141,-118.544992,0,0,18,0,0,ineligible
bus:1046,Devonshire / Winnetka,34.257147,-118.570574,0,0,44,0,0,ineligible
bus:1047,Devonshire / Woodley,34.257292,-118.485016,0,0,18,0,0,ineligible
bus:1048,Devonshire / Woodman,34.257081,-118.454426,0,0,18,0,0,ineligible
bus:1049,Devonshire / Zelzah,34.257293,-118.522956,0,0,18,0,0,ineligible
bus:1054,Tyler / Mildred,34.066545,-118.036111,0,0,22,0,0,ineligible
bus:1055,Tyler / Mildred,34.066591,-118.035801,0,0,23,0,0,ineligible
bus:1060,Disneyland Employee's Entrance,33.810362,-117.915914,0,0,77,0,0,tier2
bus:1061,District / Cudahy,33.994901,-118.184794,0,0,17,0,0,ineligible
bus:1062,District / Produce Plaza,34.000429,-118.203909,0,0,17,0,0,ineligible
bus:1063,District / Corona,33.999386,-118.19355,0,0,17,0,0,ineligible
bus:1064,District / 50th,33.996178,-118.186994,0,0,17,0,0,ineligible
bus:1065,District / Gifford,33.998414,-118.19079,0,0,17,0,0,ineligible
